"","ID","sample","donor","timepoint","cytokine","N_mature_nucleus","N_mature_cytoplasm","N_mature_total","N_nascent_Ts_1","N_nascent_Ts_2","N_nascent_total"
"8315","D1CHX_2H__10_Cell_CP_23_IFN","CHX","D1","2","IFN",22,34,56,0,0,0
"8316","D1CHX_2H__10_Cell_CP_23_TNF","CHX","D1","2","TNF",10,7,17,0,0,0
"8317","D1CHX_2H__10_Cell_CP_24_IFN","CHX","D1","2","IFN",31,14,45,0,0,0
"8318","D1CHX_2H__10_Cell_CP_24_TNF","CHX","D1","2","TNF",13,8,21,0,0,0
"8319","D1CHX_2H__10_Cell_CP_27_IFN","CHX","D1","2","IFN",0,1,1,0,0,0
"8320","D1CHX_2H__10_Cell_CP_27_TNF","CHX","D1","2","TNF",20,8,28,4,0,4
"8321","D1CHX_2H__10_Cell_CP_28_IFN","CHX","D1","2","IFN",9,5,14,0,0,0
"8322","D1CHX_2H__10_Cell_CP_28_TNF","CHX","D1","2","TNF",3,9,12,0,0,0
"8323","D1CHX_2H__10_Cell_CP_29_IFN","CHX","D1","2","IFN",9,16,25,0,0,0
"8324","D1CHX_2H__10_Cell_CP_29_TNF","CHX","D1","2","TNF",8,10,18,0,0,0
"8325","D1CHX_2H__10_Cell_CP_3_IFN","CHX","D1","2","IFN",14,7,21,0,0,0
"8326","D1CHX_2H__10_Cell_CP_3_TNF","CHX","D1","2","TNF",8,4,12,0,0,0
"8327","D1CHX_2H__10_Cell_CP_30_IFN","CHX","D1","2","IFN",3,5,8,0,0,0
"8328","D1CHX_2H__10_Cell_CP_30_TNF","CHX","D1","2","TNF",24,69,93,0,0,0
"8329","D1CHX_2H__10_Cell_CP_31_IFN","CHX","D1","2","IFN",12,26,38,0,0,0
"8330","D1CHX_2H__10_Cell_CP_31_TNF","CHX","D1","2","TNF",12,25,37,0,0,0
"8331","D1CHX_2H__10_Cell_CP_32_IFN","CHX","D1","2","IFN",9,30,39,0,0,0
"8332","D1CHX_2H__10_Cell_CP_32_TNF","CHX","D1","2","TNF",3,6,9,0,0,0
"8333","D1CHX_2H__10_Cell_CP_33_IFN","CHX","D1","2","IFN",8,10,18,0,0,0
"8334","D1CHX_2H__10_Cell_CP_33_TNF","CHX","D1","2","TNF",3,2,5,0,0,0
"8335","D1CHX_2H__10_Cell_CP_34_IFN","CHX","D1","2","IFN",8,15,23,0,0,0
"8336","D1CHX_2H__10_Cell_CP_34_TNF","CHX","D1","2","TNF",6,3,9,0,0,0
"8337","D1CHX_2H__10_Cell_CP_35_IFN","CHX","D1","2","IFN",10,16,26,0,0,0
"8338","D1CHX_2H__10_Cell_CP_35_TNF","CHX","D1","2","TNF",5,8,13,0,0,0
"8339","D1CHX_2H__10_Cell_CP_36_IFN","CHX","D1","2","IFN",17,3,20,0,0,0
"8340","D1CHX_2H__10_Cell_CP_36_TNF","CHX","D1","2","TNF",21,2,23,0,0,0
"8341","D1CHX_2H__10_Cell_CP_37_IFN","CHX","D1","2","IFN",3,12,15,0,0,0
"8342","D1CHX_2H__10_Cell_CP_37_TNF","CHX","D1","2","TNF",8,3,11,0,0,0
"8343","D1CHX_2H__10_Cell_CP_38_IFN","CHX","D1","2","IFN",5,31,36,0,0,0
"8344","D1CHX_2H__10_Cell_CP_38_TNF","CHX","D1","2","TNF",4,5,9,0,0,0
"8345","D1CHX_2H__10_Cell_CP_39_IFN","CHX","D1","2","IFN",5,13,18,0,0,0
"8346","D1CHX_2H__10_Cell_CP_39_TNF","CHX","D1","2","TNF",0,2,2,0,0,0
"8347","D1CHX_2H__10_Cell_CP_4_IFN","CHX","D1","2","IFN",7,16,23,0,0,0
"8348","D1CHX_2H__10_Cell_CP_4_TNF","CHX","D1","2","TNF",4,3,7,0,0,0
"8349","D1CHX_2H__10_Cell_CP_41_IFN","CHX","D1","2","IFN",5,22,27,0,0,0
"8350","D1CHX_2H__10_Cell_CP_41_TNF","CHX","D1","2","TNF",3,5,8,0,0,0
"8351","D1CHX_2H__10_Cell_CP_42_IFN","CHX","D1","2","IFN",19,33,52,0,0,0
"8352","D1CHX_2H__10_Cell_CP_42_TNF","CHX","D1","2","TNF",7,7,14,0,0,0
"8353","D1CHX_2H__10_Cell_CP_43_IFN","CHX","D1","2","IFN",7,20,27,0,0,0
"8354","D1CHX_2H__10_Cell_CP_43_TNF","CHX","D1","2","TNF",1,2,3,0,0,0
"8355","D1CHX_2H__10_Cell_CP_44_IFN","CHX","D1","2","IFN",6,10,16,0,0,0
"8356","D1CHX_2H__10_Cell_CP_44_TNF","CHX","D1","2","TNF",4,7,11,0,0,0
"8357","D1CHX_2H__10_Cell_CP_45_IFN","CHX","D1","2","IFN",34,51,85,0,0,0
"8358","D1CHX_2H__10_Cell_CP_45_TNF","CHX","D1","2","TNF",7,16,23,0,0,0
"8359","D1CHX_2H__10_Cell_CP_46_IFN","CHX","D1","2","IFN",51,46,97,0,0,0
"8360","D1CHX_2H__10_Cell_CP_46_TNF","CHX","D1","2","TNF",24,32,56,0,0,0
"8361","D1CHX_2H__10_Cell_CP_47_IFN","CHX","D1","2","IFN",14,23,37,0,0,0
"8362","D1CHX_2H__10_Cell_CP_47_TNF","CHX","D1","2","TNF",14,5,19,0,0,0
"8363","D1CHX_2H__10_Cell_CP_48_IFN","CHX","D1","2","IFN",19,23,42,0,0,0
"8364","D1CHX_2H__10_Cell_CP_48_TNF","CHX","D1","2","TNF",14,7,21,0,0,0
"8365","D1CHX_2H__10_Cell_CP_49_IFN","CHX","D1","2","IFN",15,16,31,0,0,0
"8366","D1CHX_2H__10_Cell_CP_49_TNF","CHX","D1","2","TNF",4,5,9,0,0,0
"8367","D1CHX_2H__10_Cell_CP_52_IFN","CHX","D1","2","IFN",18,15,33,0,0,0
"8368","D1CHX_2H__10_Cell_CP_52_TNF","CHX","D1","2","TNF",9,7,16,0,0,0
"8369","D1CHX_2H__10_Cell_CP_54_IFN","CHX","D1","2","IFN",2,1,3,0,0,0
"8370","D1CHX_2H__10_Cell_CP_54_TNF","CHX","D1","2","TNF",7,5,12,0,0,0
"8371","D1CHX_2H__10_Cell_CP_55_IFN","CHX","D1","2","IFN",16,12,28,0,0,0
"8372","D1CHX_2H__10_Cell_CP_55_TNF","CHX","D1","2","TNF",14,10,24,0,0,0
"8373","D1CHX_2H__10_Cell_CP_57_IFN","CHX","D1","2","IFN",44,15,59,0,0,0
"8374","D1CHX_2H__10_Cell_CP_57_TNF","CHX","D1","2","TNF",10,3,13,0,0,0
"8375","D1CHX_2H__10_Cell_CP_58_IFN","CHX","D1","2","IFN",1,2,3,0,0,0
"8376","D1CHX_2H__10_Cell_CP_58_TNF","CHX","D1","2","TNF",12,14,26,0,0,0
"8377","D1CHX_2H__10_Cell_CP_59_IFN","CHX","D1","2","IFN",3,0,3,0,0,0
"8378","D1CHX_2H__10_Cell_CP_59_TNF","CHX","D1","2","TNF",2,1,3,0,0,0
"8379","D1CHX_2H__10_Cell_CP_6_IFN","CHX","D1","2","IFN",1,11,12,0,0,0
"8380","D1CHX_2H__10_Cell_CP_6_TNF","CHX","D1","2","TNF",0,3,3,0,0,0
"8381","D1CHX_2H__10_Cell_CP_60_IFN","CHX","D1","2","IFN",42,6,48,0,0,0
"8382","D1CHX_2H__10_Cell_CP_60_TNF","CHX","D1","2","TNF",11,3,14,0,0,0
"8383","D1CHX_2H__10_Cell_CP_61_IFN","CHX","D1","2","IFN",93,61,154,5,7,12
"8384","D1CHX_2H__10_Cell_CP_61_TNF","CHX","D1","2","TNF",6,7,13,0,0,0
"8385","D1CHX_2H__10_Cell_CP_62_IFN","CHX","D1","2","IFN",98,51,149,0,0,0
"8386","D1CHX_2H__10_Cell_CP_62_TNF","CHX","D1","2","TNF",32,25,57,0,0,0
"8387","D1CHX_2H__10_Cell_CP_63_IFN","CHX","D1","2","IFN",20,12,32,0,0,0
"8388","D1CHX_2H__10_Cell_CP_63_TNF","CHX","D1","2","TNF",2,3,5,0,0,0
"8389","D1CHX_2H__10_Cell_CP_64_IFN","CHX","D1","2","IFN",11,9,20,0,0,0
"8390","D1CHX_2H__10_Cell_CP_64_TNF","CHX","D1","2","TNF",3,4,7,0,0,0
"8391","D1CHX_2H__10_Cell_CP_65_IFN","CHX","D1","2","IFN",10,3,13,0,0,0
"8392","D1CHX_2H__10_Cell_CP_65_TNF","CHX","D1","2","TNF",11,3,14,0,0,0
"8393","D1CHX_2H__10_Cell_CP_66_IFN","CHX","D1","2","IFN",16,12,28,0,0,0
"8394","D1CHX_2H__10_Cell_CP_66_TNF","CHX","D1","2","TNF",6,2,8,0,0,0
"8395","D1CHX_2H__10_Cell_CP_67_IFN","CHX","D1","2","IFN",12,8,20,4,0,4
"8396","D1CHX_2H__10_Cell_CP_67_TNF","CHX","D1","2","TNF",18,18,36,0,0,0
"8397","D1CHX_2H__10_Cell_CP_68_IFN","CHX","D1","2","IFN",6,2,8,0,0,0
"8398","D1CHX_2H__10_Cell_CP_68_TNF","CHX","D1","2","TNF",2,1,3,0,0,0
"8399","D1CHX_2H__10_Cell_CP_69_IFN","CHX","D1","2","IFN",14,3,17,0,0,0
"8400","D1CHX_2H__10_Cell_CP_69_TNF","CHX","D1","2","TNF",15,9,24,0,0,0
"8401","D1CHX_2H__10_Cell_CP_7_IFN","CHX","D1","2","IFN",13,29,42,5,0,5
"8402","D1CHX_2H__10_Cell_CP_7_TNF","CHX","D1","2","TNF",1,5,6,0,0,0
"8403","D1CHX_2H__10_Cell_CP_70_IFN","CHX","D1","2","IFN",8,23,31,0,0,0
"8404","D1CHX_2H__10_Cell_CP_70_TNF","CHX","D1","2","TNF",3,8,11,0,0,0
"8405","D1CHX_2H__10_Cell_CP_71_IFN","CHX","D1","2","IFN",13,7,20,0,0,0
"8406","D1CHX_2H__10_Cell_CP_71_TNF","CHX","D1","2","TNF",4,0,4,0,0,0
"8407","D1CHX_2H__10_Cell_CP_72_IFN","CHX","D1","2","IFN",2,2,4,0,0,0
"8408","D1CHX_2H__10_Cell_CP_72_TNF","CHX","D1","2","TNF",6,2,8,0,0,0
"8409","D1CHX_2H__10_Cell_CP_73_IFN","CHX","D1","2","IFN",2,1,3,0,0,0
"8410","D1CHX_2H__10_Cell_CP_73_TNF","CHX","D1","2","TNF",1,0,1,0,0,0
"8411","D1CHX_2H__10_Cell_CP_74_IFN","CHX","D1","2","IFN",8,6,14,0,0,0
"8412","D1CHX_2H__10_Cell_CP_74_TNF","CHX","D1","2","TNF",3,4,7,0,0,0
"8413","D1CHX_2H__10_Cell_CP_75_IFN","CHX","D1","2","IFN",7,2,9,0,0,0
"8414","D1CHX_2H__10_Cell_CP_75_TNF","CHX","D1","2","TNF",17,8,25,0,0,0
"8415","D1CHX_2H__10_Cell_CP_76_IFN","CHX","D1","2","IFN",3,3,6,0,0,0
"8416","D1CHX_2H__10_Cell_CP_76_TNF","CHX","D1","2","TNF",3,0,3,0,0,0
"8417","D1CHX_2H__10_Cell_CP_77_IFN","CHX","D1","2","IFN",4,3,7,0,0,0
"8418","D1CHX_2H__10_Cell_CP_77_TNF","CHX","D1","2","TNF",1,3,4,0,0,0
"8419","D1CHX_2H__10_Cell_CP_8_IFN","CHX","D1","2","IFN",3,0,3,0,0,0
"8420","D1CHX_2H__10_Cell_CP_8_TNF","CHX","D1","2","TNF",2,4,6,0,0,0
"8421","D1CHX_2H__10_Cell_CP_9_IFN","CHX","D1","2","IFN",27,46,73,0,0,0
"8422","D1CHX_2H__10_Cell_CP_9_TNF","CHX","D1","2","TNF",4,13,17,0,0,0
"8423","D1HARR_0H__01_Cell_CP_10_IFN","HARR","D1","0","IFN",5,0,5,0,0,0
"8424","D1HARR_0H__01_Cell_CP_10_TNF","HARR","D1","0","TNF",43,6,49,0,0,0
"8425","D1HARR_0H__01_Cell_CP_11_IFN","HARR","D1","0","IFN",3,0,3,0,0,0
"8426","D1HARR_0H__01_Cell_CP_11_TNF","HARR","D1","0","TNF",6,0,6,0,0,0
"8427","D1HARR_0H__01_Cell_CP_12_IFN","HARR","D1","0","IFN",8,1,9,0,0,0
"8428","D1HARR_0H__01_Cell_CP_12_TNF","HARR","D1","0","TNF",12,13,25,0,0,0
"8429","D1HARR_0H__01_Cell_CP_14_IFN","HARR","D1","0","IFN",3,1,4,0,0,0
"8430","D1HARR_0H__01_Cell_CP_14_TNF","HARR","D1","0","TNF",6,0,6,0,0,0
"8431","D1HARR_0H__01_Cell_CP_15_IFN","HARR","D1","0","IFN",13,3,16,0,0,0
"8432","D1HARR_0H__01_Cell_CP_15_TNF","HARR","D1","0","TNF",22,5,27,8,9,17
"8433","D1HARR_0H__01_Cell_CP_16_IFN","HARR","D1","0","IFN",31,34,65,3,8,11
"8434","D1HARR_0H__01_Cell_CP_16_TNF","HARR","D1","0","TNF",15,23,38,0,0,0
"8435","D1HARR_0H__01_Cell_CP_17_IFN","HARR","D1","0","IFN",11,6,17,0,0,0
"8436","D1HARR_0H__01_Cell_CP_17_TNF","HARR","D1","0","TNF",10,8,18,19,23,42
"8437","D1HARR_0H__01_Cell_CP_18_IFN","HARR","D1","0","IFN",4,2,6,0,0,0
"8438","D1HARR_0H__01_Cell_CP_18_TNF","HARR","D1","0","TNF",25,15,40,0,0,0
"8439","D1HARR_0H__01_Cell_CP_19_IFN","HARR","D1","0","IFN",18,11,29,0,0,0
"8440","D1HARR_0H__01_Cell_CP_19_TNF","HARR","D1","0","TNF",25,15,40,0,0,0
"8441","D1HARR_0H__01_Cell_CP_20_IFN","HARR","D1","0","IFN",4,0,4,0,0,0
"8442","D1HARR_0H__01_Cell_CP_20_TNF","HARR","D1","0","TNF",6,0,6,0,0,0
"8443","D1HARR_0H__01_Cell_CP_21_IFN","HARR","D1","0","IFN",8,7,15,0,0,0
"8444","D1HARR_0H__01_Cell_CP_21_TNF","HARR","D1","0","TNF",7,5,12,0,0,0
"8445","D1HARR_0H__01_Cell_CP_22_IFN","HARR","D1","0","IFN",12,5,17,0,0,0
"8446","D1HARR_0H__01_Cell_CP_22_TNF","HARR","D1","0","TNF",28,12,40,0,0,0
"8447","D1HARR_0H__01_Cell_CP_24_IFN","HARR","D1","0","IFN",11,4,15,0,0,0
"8448","D1HARR_0H__01_Cell_CP_24_TNF","HARR","D1","0","TNF",30,5,35,0,0,0
"8449","D1HARR_0H__01_Cell_CP_25_IFN","HARR","D1","0","IFN",4,0,4,0,0,0
"8450","D1HARR_0H__01_Cell_CP_25_TNF","HARR","D1","0","TNF",10,1,11,0,0,0
"8451","D1HARR_0H__01_Cell_CP_27_IFN","HARR","D1","0","IFN",23,11,34,0,0,0
"8452","D1HARR_0H__01_Cell_CP_27_TNF","HARR","D1","0","TNF",38,8,46,0,0,0
"8453","D1HARR_0H__01_Cell_CP_28_IFN","HARR","D1","0","IFN",3,1,4,0,0,0
"8454","D1HARR_0H__01_Cell_CP_28_TNF","HARR","D1","0","TNF",1,1,2,0,0,0
"8455","D1HARR_0H__01_Cell_CP_29_IFN","HARR","D1","0","IFN",4,2,6,0,0,0
"8456","D1HARR_0H__01_Cell_CP_29_TNF","HARR","D1","0","TNF",5,5,10,0,0,0
"8457","D1HARR_0H__01_Cell_CP_30_IFN","HARR","D1","0","IFN",8,5,13,0,0,0
"8458","D1HARR_0H__01_Cell_CP_30_TNF","HARR","D1","0","TNF",4,4,8,0,0,0
"8459","D1HARR_0H__01_Cell_CP_32_IFN","HARR","D1","0","IFN",9,3,12,0,0,0
"8460","D1HARR_0H__01_Cell_CP_32_TNF","HARR","D1","0","TNF",6,0,6,0,0,0
"8461","D1HARR_0H__01_Cell_CP_33_IFN","HARR","D1","0","IFN",11,10,21,0,0,0
"8462","D1HARR_0H__01_Cell_CP_33_TNF","HARR","D1","0","TNF",8,10,18,0,0,0
"8463","D1HARR_0H__01_Cell_CP_34_IFN","HARR","D1","0","IFN",12,4,16,0,0,0
"8464","D1HARR_0H__01_Cell_CP_34_TNF","HARR","D1","0","TNF",21,2,23,0,0,0
"8465","D1HARR_0H__01_Cell_CP_35_IFN","HARR","D1","0","IFN",5,3,8,0,0,0
"8466","D1HARR_0H__01_Cell_CP_35_TNF","HARR","D1","0","TNF",3,2,5,0,0,0
"8467","D1HARR_0H__01_Cell_CP_36_IFN","HARR","D1","0","IFN",8,2,10,0,0,0
"8468","D1HARR_0H__01_Cell_CP_36_TNF","HARR","D1","0","TNF",16,7,23,0,0,0
"8469","D1HARR_0H__01_Cell_CP_38_IFN","HARR","D1","0","IFN",1,0,1,0,0,0
"8470","D1HARR_0H__01_Cell_CP_38_TNF","HARR","D1","0","TNF",7,1,8,0,0,0
"8471","D1HARR_0H__01_Cell_CP_39_IFN","HARR","D1","0","IFN",7,1,8,0,0,0
"8472","D1HARR_0H__01_Cell_CP_39_TNF","HARR","D1","0","TNF",30,17,47,0,0,0
"8473","D1HARR_0H__01_Cell_CP_4_IFN","HARR","D1","0","IFN",0,1,1,0,0,0
"8474","D1HARR_0H__01_Cell_CP_4_TNF","HARR","D1","0","TNF",4,2,6,0,0,0
"8475","D1HARR_0H__01_Cell_CP_40_IFN","HARR","D1","0","IFN",17,1,18,0,0,0
"8476","D1HARR_0H__01_Cell_CP_40_TNF","HARR","D1","0","TNF",31,7,38,12,0,12
"8477","D1HARR_0H__01_Cell_CP_41_IFN","HARR","D1","0","IFN",7,1,8,0,0,0
"8478","D1HARR_0H__01_Cell_CP_41_TNF","HARR","D1","0","TNF",35,19,54,0,0,0
"8479","D1HARR_0H__01_Cell_CP_42_IFN","HARR","D1","0","IFN",16,8,24,0,0,0
"8480","D1HARR_0H__01_Cell_CP_42_TNF","HARR","D1","0","TNF",26,11,37,0,0,0
"8481","D1HARR_0H__01_Cell_CP_43_IFN","HARR","D1","0","IFN",39,21,60,0,0,0
"8482","D1HARR_0H__01_Cell_CP_43_TNF","HARR","D1","0","TNF",23,16,39,0,0,0
"8483","D1HARR_0H__01_Cell_CP_44_IFN","HARR","D1","0","IFN",32,14,46,0,0,0
"8484","D1HARR_0H__01_Cell_CP_44_TNF","HARR","D1","0","TNF",32,13,45,10,11,21
"8485","D1HARR_0H__01_Cell_CP_45_IFN","HARR","D1","0","IFN",3,1,4,0,0,0
"8486","D1HARR_0H__01_Cell_CP_45_TNF","HARR","D1","0","TNF",20,15,35,0,0,0
"8487","D1HARR_0H__01_Cell_CP_46_IFN","HARR","D1","0","IFN",14,9,23,0,0,0
"8488","D1HARR_0H__01_Cell_CP_46_TNF","HARR","D1","0","TNF",25,11,36,14,5,19
"8489","D1HARR_0H__01_Cell_CP_48_IFN","HARR","D1","0","IFN",10,12,22,0,0,0
"8490","D1HARR_0H__01_Cell_CP_48_TNF","HARR","D1","0","TNF",30,25,55,0,0,0
"8491","D1HARR_0H__01_Cell_CP_5_IFN","HARR","D1","0","IFN",10,2,12,0,0,0
"8492","D1HARR_0H__01_Cell_CP_5_TNF","HARR","D1","0","TNF",12,3,15,0,0,0
"8493","D1HARR_0H__01_Cell_CP_50_IFN","HARR","D1","0","IFN",7,2,9,0,0,0
"8494","D1HARR_0H__01_Cell_CP_50_TNF","HARR","D1","0","TNF",7,2,9,0,0,0
"8495","D1HARR_0H__01_Cell_CP_51_IFN","HARR","D1","0","IFN",17,11,28,0,0,0
"8496","D1HARR_0H__01_Cell_CP_51_TNF","HARR","D1","0","TNF",19,28,47,0,0,0
"8497","D1HARR_0H__01_Cell_CP_52_IFN","HARR","D1","0","IFN",16,1,17,0,0,0
"8498","D1HARR_0H__01_Cell_CP_52_TNF","HARR","D1","0","TNF",6,1,7,0,0,0
"8499","D1HARR_0H__01_Cell_CP_53_IFN","HARR","D1","0","IFN",5,2,7,0,0,0
"8500","D1HARR_0H__01_Cell_CP_53_TNF","HARR","D1","0","TNF",6,6,12,0,0,0
"8501","D1HARR_0H__01_Cell_CP_56_IFN","HARR","D1","0","IFN",13,9,22,0,0,0
"8502","D1HARR_0H__01_Cell_CP_56_TNF","HARR","D1","0","TNF",25,9,34,10,14,24
"8503","D1HARR_0H__01_Cell_CP_59_IFN","HARR","D1","0","IFN",20,8,28,0,0,0
"8504","D1HARR_0H__01_Cell_CP_59_TNF","HARR","D1","0","TNF",22,17,39,0,0,0
"8505","D1HARR_0H__01_Cell_CP_6_IFN","HARR","D1","0","IFN",3,1,4,0,0,0
"8506","D1HARR_0H__01_Cell_CP_6_TNF","HARR","D1","0","TNF",12,12,24,12,18,30
"8507","D1HARR_0H__01_Cell_CP_60_IFN","HARR","D1","0","IFN",31,24,55,0,0,0
"8508","D1HARR_0H__01_Cell_CP_60_TNF","HARR","D1","0","TNF",105,41,146,0,0,0
"8509","D1HARR_0H__01_Cell_CP_61_IFN","HARR","D1","0","IFN",6,2,8,0,0,0
"8510","D1HARR_0H__01_Cell_CP_61_TNF","HARR","D1","0","TNF",53,26,79,0,0,0
"8511","D1HARR_0H__01_Cell_CP_62_IFN","HARR","D1","0","IFN",8,0,8,0,0,0
"8512","D1HARR_0H__01_Cell_CP_62_TNF","HARR","D1","0","TNF",49,43,92,0,0,0
"8513","D1HARR_0H__01_Cell_CP_63_IFN","HARR","D1","0","IFN",6,1,7,0,0,0
"8514","D1HARR_0H__01_Cell_CP_63_TNF","HARR","D1","0","TNF",9,2,11,0,0,0
"8515","D1HARR_0H__01_Cell_CP_65_IFN","HARR","D1","0","IFN",6,4,10,0,0,0
"8516","D1HARR_0H__01_Cell_CP_65_TNF","HARR","D1","0","TNF",4,1,5,0,0,0
"8517","D1HARR_0H__01_Cell_CP_66_IFN","HARR","D1","0","IFN",13,7,20,0,0,0
"8518","D1HARR_0H__01_Cell_CP_66_TNF","HARR","D1","0","TNF",23,4,27,0,0,0
"8519","D1HARR_0H__01_Cell_CP_67_IFN","HARR","D1","0","IFN",15,1,16,0,0,0
"8520","D1HARR_0H__01_Cell_CP_67_TNF","HARR","D1","0","TNF",17,19,36,0,0,0
"8521","D1HARR_0H__01_Cell_CP_68_IFN","HARR","D1","0","IFN",32,9,41,0,0,0
"8522","D1HARR_0H__01_Cell_CP_68_TNF","HARR","D1","0","TNF",33,10,43,0,0,0
"8523","D1HARR_0H__01_Cell_CP_69_IFN","HARR","D1","0","IFN",3,0,3,0,0,0
"8524","D1HARR_0H__01_Cell_CP_69_TNF","HARR","D1","0","TNF",20,9,29,0,0,0
"8525","D1HARR_0H__01_Cell_CP_70_IFN","HARR","D1","0","IFN",8,8,16,0,0,0
"8526","D1HARR_0H__01_Cell_CP_70_TNF","HARR","D1","0","TNF",16,5,21,10,9,19
"8527","D1HARR_0H__01_Cell_CP_71_IFN","HARR","D1","0","IFN",24,27,51,0,0,0
"8528","D1HARR_0H__01_Cell_CP_71_TNF","HARR","D1","0","TNF",13,20,33,0,0,0
"8529","D1HARR_0H__01_Cell_CP_72_IFN","HARR","D1","0","IFN",16,6,22,0,0,0
"8530","D1HARR_0H__01_Cell_CP_72_TNF","HARR","D1","0","TNF",44,14,58,0,0,0
"8531","D1HARR_0H__01_Cell_CP_74_IFN","HARR","D1","0","IFN",19,15,34,0,0,0
"8532","D1HARR_0H__01_Cell_CP_74_TNF","HARR","D1","0","TNF",28,32,60,0,0,0
"8533","D1HARR_0H__01_Cell_CP_75_IFN","HARR","D1","0","IFN",4,2,6,0,0,0
"8534","D1HARR_0H__01_Cell_CP_75_TNF","HARR","D1","0","TNF",13,5,18,0,0,0
"8535","D1HARR_0H__01_Cell_CP_76_IFN","HARR","D1","0","IFN",1,0,1,0,0,0
"8536","D1HARR_0H__01_Cell_CP_76_TNF","HARR","D1","0","TNF",2,0,2,0,0,0
"8537","D1HARR_0H__01_Cell_CP_77_IFN","HARR","D1","0","IFN",0,3,3,0,0,0
"8538","D1HARR_0H__01_Cell_CP_77_TNF","HARR","D1","0","TNF",0,6,6,0,0,0
"8539","D1HARR_0H__01_Cell_CP_8_IFN","HARR","D1","0","IFN",5,2,7,0,0,0
"8540","D1HARR_0H__01_Cell_CP_8_TNF","HARR","D1","0","TNF",31,21,52,0,0,0
"8541","D1HARR_0H__01_Cell_CP_9_IFN","HARR","D1","0","IFN",7,5,12,0,0,0
"8542","D1HARR_0H__01_Cell_CP_9_TNF","HARR","D1","0","TNF",15,4,19,0,0,0
"8543","D1HARR_0H__02_Cell_CP_10_IFN","HARR","D1","0","IFN",4,0,4,0,0,0
"8544","D1HARR_0H__02_Cell_CP_10_TNF","HARR","D1","0","TNF",21,1,22,17,19,36
"8545","D1HARR_0H__02_Cell_CP_11_IFN","HARR","D1","0","IFN",4,0,4,0,0,0
"8546","D1HARR_0H__02_Cell_CP_11_TNF","HARR","D1","0","TNF",6,3,9,0,0,0
"8547","D1HARR_0H__02_Cell_CP_12_IFN","HARR","D1","0","IFN",0,1,1,0,0,0
"8548","D1HARR_0H__02_Cell_CP_12_TNF","HARR","D1","0","TNF",0,2,2,0,0,0
"8549","D1HARR_0H__02_Cell_CP_13_IFN","HARR","D1","0","IFN",2,1,3,0,0,0
"8550","D1HARR_0H__02_Cell_CP_13_TNF","HARR","D1","0","TNF",4,1,5,0,0,0
"8551","D1HARR_0H__02_Cell_CP_14_IFN","HARR","D1","0","IFN",3,0,3,0,0,0
"8552","D1HARR_0H__02_Cell_CP_14_TNF","HARR","D1","0","TNF",11,11,22,0,0,0
"8553","D1HARR_0H__02_Cell_CP_15_IFN","HARR","D1","0","IFN",2,0,2,0,0,0
"8555","D1HARR_0H__02_Cell_CP_16_IFN","HARR","D1","0","IFN",0,1,1,0,0,0
"8556","D1HARR_0H__02_Cell_CP_16_TNF","HARR","D1","0","TNF",5,10,15,0,0,0
"8557","D1HARR_0H__02_Cell_CP_17_IFN","HARR","D1","0","IFN",4,0,4,0,0,0
"8558","D1HARR_0H__02_Cell_CP_17_TNF","HARR","D1","0","TNF",2,1,3,0,0,0
"8559","D1HARR_0H__02_Cell_CP_18_IFN","HARR","D1","0","IFN",2,1,3,0,0,0
"8560","D1HARR_0H__02_Cell_CP_18_TNF","HARR","D1","0","TNF",9,1,10,0,0,0
"8561","D1HARR_0H__02_Cell_CP_19_IFN","HARR","D1","0","IFN",6,1,7,0,0,0
"8562","D1HARR_0H__02_Cell_CP_19_TNF","HARR","D1","0","TNF",6,0,6,0,0,0
"8563","D1HARR_0H__02_Cell_CP_21_IFN","HARR","D1","0","IFN",2,2,4,0,0,0
"8564","D1HARR_0H__02_Cell_CP_21_TNF","HARR","D1","0","TNF",8,5,13,0,0,0
"8565","D1HARR_0H__02_Cell_CP_22_IFN","HARR","D1","0","IFN",5,0,5,0,0,0
"8566","D1HARR_0H__02_Cell_CP_22_TNF","HARR","D1","0","TNF",7,3,10,11,16,27
"8567","D1HARR_0H__02_Cell_CP_24_IFN","HARR","D1","0","IFN",3,3,6,0,0,0
"8568","D1HARR_0H__02_Cell_CP_24_TNF","HARR","D1","0","TNF",4,3,7,0,0,0
"8569","D1HARR_0H__02_Cell_CP_25_IFN","HARR","D1","0","IFN",2,0,2,0,0,0
"8570","D1HARR_0H__02_Cell_CP_25_TNF","HARR","D1","0","TNF",10,7,17,0,0,0
"8571","D1HARR_0H__02_Cell_CP_26_IFN","HARR","D1","0","IFN",7,1,8,0,0,0
"8572","D1HARR_0H__02_Cell_CP_26_TNF","HARR","D1","0","TNF",11,3,14,0,0,0
"8573","D1HARR_0H__02_Cell_CP_27_IFN","HARR","D1","0","IFN",3,1,4,0,0,0
"8574","D1HARR_0H__02_Cell_CP_27_TNF","HARR","D1","0","TNF",18,11,29,0,0,0
"8575","D1HARR_0H__02_Cell_CP_29_IFN","HARR","D1","0","IFN",12,2,14,0,0,0
"8576","D1HARR_0H__02_Cell_CP_29_TNF","HARR","D1","0","TNF",10,1,11,7,13,20
"8577","D1HARR_0H__02_Cell_CP_3_IFN","HARR","D1","0","IFN",1,1,2,0,0,0
