"","ID","sample","donor","timepoint","cytokine","N_mature_nucleus","N_mature_cytoplasm","N_mature_total","N_nascent_Ts_1","N_nascent_Ts_2","N_nascent_total"
"475","D1C_0H_03_Cell_CP_105_IFN","C","D1","0","IFN",0,2,2,0,0,0
"476","D1C_0H_03_Cell_CP_105_TNF","C","D1","0","TNF",0,3,3,0,0,0
"477","D1C_0H_03_Cell_CP_106_IFN","C","D1","0","IFN",1,5,6,0,0,0
"479","D1C_0H_03_Cell_CP_107_IFN","C","D1","0","IFN",1,1,2,0,0,0
"481","D1C_0H_03_Cell_CP_108_IFN","C","D1","0","IFN",3,1,4,0,0,0
"482","D1C_0H_03_Cell_CP_108_TNF","C","D1","0","TNF",3,2,5,0,0,0
"485","D1C_0H_03_Cell_CP_110_IFN","C","D1","0","IFN",1,1,2,6,0,6
"486","D1C_0H_03_Cell_CP_110_TNF","C","D1","0","TNF",8,8,16,0,0,0
"487","D1C_0H_03_Cell_CP_111_IFN","C","D1","0","IFN",3,7,10,6,0,6
"488","D1C_0H_03_Cell_CP_111_TNF","C","D1","0","TNF",12,3,15,5,0,5
"490","D1C_0H_03_Cell_CP_113_TNF","C","D1","0","TNF",1,3,4,0,0,0
"492","D1C_0H_03_Cell_CP_115_TNF","C","D1","0","TNF",0,3,3,5,0,5
"493","D1C_0H_03_Cell_CP_116_IFN","C","D1","0","IFN",0,3,3,8,0,8
"494","D1C_0H_03_Cell_CP_116_TNF","C","D1","0","TNF",0,5,5,0,0,0
"495","D1C_0H_03_Cell_CP_117_IFN","C","D1","0","IFN",5,11,16,0,0,0
"496","D1C_0H_03_Cell_CP_117_TNF","C","D1","0","TNF",4,12,16,0,0,0
"497","D1C_0H_03_Cell_CP_118_IFN","C","D1","0","IFN",1,1,2,0,0,0
"498","D1C_0H_03_Cell_CP_118_TNF","C","D1","0","TNF",0,3,3,0,0,0
"501","D1C_0H_03_Cell_CP_12_IFN","C","D1","0","IFN",0,0,0,3,0,3
"502","D1C_0H_03_Cell_CP_12_TNF","C","D1","0","TNF",2,3,5,0,0,0
"503","D1C_0H_03_Cell_CP_120_IFN","C","D1","0","IFN",2,2,4,0,0,0
"504","D1C_0H_03_Cell_CP_120_TNF","C","D1","0","TNF",5,2,7,0,0,0
"509","D1C_0H_03_Cell_CP_123_IFN","C","D1","0","IFN",0,2,2,15,0,15
"510","D1C_0H_03_Cell_CP_123_TNF","C","D1","0","TNF",3,2,5,0,0,0
"511","D1C_0H_03_Cell_CP_124_IFN","C","D1","0","IFN",0,2,2,0,0,0
"512","D1C_0H_03_Cell_CP_124_TNF","C","D1","0","TNF",3,3,6,5,0,5
"514","D1C_0H_03_Cell_CP_125_TNF","C","D1","0","TNF",0,1,1,0,0,0
"515","D1C_0H_03_Cell_CP_126_IFN","C","D1","0","IFN",1,0,1,0,0,0
"516","D1C_0H_03_Cell_CP_126_TNF","C","D1","0","TNF",1,0,1,0,0,0
"517","D1C_0H_03_Cell_CP_127_IFN","C","D1","0","IFN",1,1,2,0,0,0
"518","D1C_0H_03_Cell_CP_127_TNF","C","D1","0","TNF",1,2,3,0,0,0
"521","D1C_0H_03_Cell_CP_129_IFN","C","D1","0","IFN",0,1,1,0,0,0
"522","D1C_0H_03_Cell_CP_129_TNF","C","D1","0","TNF",1,2,3,0,0,0
"524","D1C_0H_03_Cell_CP_13_TNF","C","D1","0","TNF",2,5,7,0,0,0
"526","D1C_0H_03_Cell_CP_130_TNF","C","D1","0","TNF",1,3,4,0,0,0
"527","D1C_0H_03_Cell_CP_132_IFN","C","D1","0","IFN",1,0,1,0,0,0
"528","D1C_0H_03_Cell_CP_132_TNF","C","D1","0","TNF",5,4,9,0,0,0
"529","D1C_0H_03_Cell_CP_133_IFN","C","D1","0","IFN",0,3,3,0,0,0
"531","D1C_0H_03_Cell_CP_134_IFN","C","D1","0","IFN",0,1,1,0,0,0
"532","D1C_0H_03_Cell_CP_134_TNF","C","D1","0","TNF",0,1,1,0,0,0
"535","D1C_0H_03_Cell_CP_14_IFN","C","D1","0","IFN",1,1,2,0,0,0
"536","D1C_0H_03_Cell_CP_14_TNF","C","D1","0","TNF",1,4,5,0,0,0
"538","D1C_0H_03_Cell_CP_15_TNF","C","D1","0","TNF",0,2,2,0,0,0
"543","D1C_0H_03_Cell_CP_18_IFN","C","D1","0","IFN",1,0,1,3,0,3
"544","D1C_0H_03_Cell_CP_18_TNF","C","D1","0","TNF",1,3,4,0,0,0
"545","D1C_0H_03_Cell_CP_20_IFN","C","D1","0","IFN",3,0,3,0,0,0
"546","D1C_0H_03_Cell_CP_20_TNF","C","D1","0","TNF",3,2,5,0,0,0
"550","D1C_0H_03_Cell_CP_22_TNF","C","D1","0","TNF",1,0,1,0,0,0
"556","D1C_0H_03_Cell_CP_25_TNF","C","D1","0","TNF",1,3,4,0,0,0
"557","D1C_0H_03_Cell_CP_26_IFN","C","D1","0","IFN",0,1,1,7,0,7
"558","D1C_0H_03_Cell_CP_26_TNF","C","D1","0","TNF",3,3,6,0,0,0
"559","D1C_0H_03_Cell_CP_27_IFN","C","D1","0","IFN",3,2,5,5,0,5
"560","D1C_0H_03_Cell_CP_27_TNF","C","D1","0","TNF",3,1,4,0,0,0
"562","D1C_0H_03_Cell_CP_28_TNF","C","D1","0","TNF",4,6,10,0,0,0
"565","D1C_0H_03_Cell_CP_30_IFN","C","D1","0","IFN",1,1,2,4,0,4
"566","D1C_0H_03_Cell_CP_30_TNF","C","D1","0","TNF",2,5,7,0,0,0
"568","D1C_0H_03_Cell_CP_31_TNF","C","D1","0","TNF",0,1,1,0,0,0
"571","D1C_0H_03_Cell_CP_33_IFN","C","D1","0","IFN",0,1,1,0,0,0
"573","D1C_0H_03_Cell_CP_34_IFN","C","D1","0","IFN",1,2,3,0,0,0
"574","D1C_0H_03_Cell_CP_34_TNF","C","D1","0","TNF",1,3,4,0,0,0
"575","D1C_0H_03_Cell_CP_35_IFN","C","D1","0","IFN",1,5,6,0,0,0
"576","D1C_0H_03_Cell_CP_35_TNF","C","D1","0","TNF",2,2,4,0,0,0
"578","D1C_0H_03_Cell_CP_36_TNF","C","D1","0","TNF",0,1,1,0,0,0
"579","D1C_0H_03_Cell_CP_37_IFN","C","D1","0","IFN",0,1,1,0,0,0
"580","D1C_0H_03_Cell_CP_37_TNF","C","D1","0","TNF",0,2,2,0,0,0
"581","D1C_0H_03_Cell_CP_38_IFN","C","D1","0","IFN",0,1,1,0,0,0
"582","D1C_0H_03_Cell_CP_38_TNF","C","D1","0","TNF",0,2,2,0,0,0
"583","D1C_0H_03_Cell_CP_39_IFN","C","D1","0","IFN",1,2,3,0,0,0
"584","D1C_0H_03_Cell_CP_39_TNF","C","D1","0","TNF",0,3,3,0,0,0
"586","D1C_0H_03_Cell_CP_40_TNF","C","D1","0","TNF",3,1,4,0,0,0
"588","D1C_0H_03_Cell_CP_41_TNF","C","D1","0","TNF",2,14,16,5,0,5
"589","D1C_0H_03_Cell_CP_42_IFN","C","D1","0","IFN",5,3,8,14,12,26
"590","D1C_0H_03_Cell_CP_42_TNF","C","D1","0","TNF",2,0,2,0,0,0
"593","D1C_0H_03_Cell_CP_44_IFN","C","D1","0","IFN",3,2,5,5,0,5
"594","D1C_0H_03_Cell_CP_44_TNF","C","D1","0","TNF",7,18,25,0,0,0
"595","D1C_0H_03_Cell_CP_45_IFN","C","D1","0","IFN",2,3,5,0,0,0
"596","D1C_0H_03_Cell_CP_45_TNF","C","D1","0","TNF",2,2,4,0,0,0
"598","D1C_0H_03_Cell_CP_46_TNF","C","D1","0","TNF",1,2,3,0,0,0
"599","D1C_0H_03_Cell_CP_47_IFN","C","D1","0","IFN",0,1,1,0,0,0
"600","D1C_0H_03_Cell_CP_47_TNF","C","D1","0","TNF",4,10,14,0,0,0
"601","D1C_0H_03_Cell_CP_49_IFN","C","D1","0","IFN",3,0,3,19,7,26
"602","D1C_0H_03_Cell_CP_49_TNF","C","D1","0","TNF",11,9,20,3,0,3
"604","D1C_0H_03_Cell_CP_50_TNF","C","D1","0","TNF",0,1,1,0,0,0
"605","D1C_0H_03_Cell_CP_51_IFN","C","D1","0","IFN",2,0,2,3,6,9
"606","D1C_0H_03_Cell_CP_51_TNF","C","D1","0","TNF",3,3,6,0,0,0
"609","D1C_0H_03_Cell_CP_53_IFN","C","D1","0","IFN",0,1,1,0,0,0
"610","D1C_0H_03_Cell_CP_53_TNF","C","D1","0","TNF",0,3,3,0,0,0
"611","D1C_0H_03_Cell_CP_54_IFN","C","D1","0","IFN",0,1,1,0,0,0
"613","D1C_0H_03_Cell_CP_55_IFN","C","D1","0","IFN",0,1,1,0,0,0
"615","D1C_0H_03_Cell_CP_56_IFN","C","D1","0","IFN",0,1,1,6,0,6
"616","D1C_0H_03_Cell_CP_56_TNF","C","D1","0","TNF",0,2,2,0,0,0
"617","D1C_0H_03_Cell_CP_57_IFN","C","D1","0","IFN",1,1,2,0,0,0
"618","D1C_0H_03_Cell_CP_57_TNF","C","D1","0","TNF",5,8,13,0,0,0
"619","D1C_0H_03_Cell_CP_58_IFN","C","D1","0","IFN",1,1,2,0,0,0
"620","D1C_0H_03_Cell_CP_58_TNF","C","D1","0","TNF",0,1,1,0,0,0
"621","D1C_0H_03_Cell_CP_60_IFN","C","D1","0","IFN",1,3,4,0,0,0
"622","D1C_0H_03_Cell_CP_60_TNF","C","D1","0","TNF",0,1,1,0,0,0
"623","D1C_0H_03_Cell_CP_61_IFN","C","D1","0","IFN",0,1,1,0,0,0
"625","D1C_0H_03_Cell_CP_62_IFN","C","D1","0","IFN",0,1,1,0,0,0
"630","D1C_0H_03_Cell_CP_64_TNF","C","D1","0","TNF",1,1,2,0,0,0
"631","D1C_0H_03_Cell_CP_65_IFN","C","D1","0","IFN",1,1,2,0,0,0
"632","D1C_0H_03_Cell_CP_65_TNF","C","D1","0","TNF",3,14,17,0,0,0
"633","D1C_0H_03_Cell_CP_67_IFN","C","D1","0","IFN",0,1,1,0,0,0
"634","D1C_0H_03_Cell_CP_67_TNF","C","D1","0","TNF",1,0,1,0,0,0
"636","D1C_0H_03_Cell_CP_68_TNF","C","D1","0","TNF",0,1,1,0,0,0
"637","D1C_0H_03_Cell_CP_69_IFN","C","D1","0","IFN",1,1,2,0,0,0
"638","D1C_0H_03_Cell_CP_69_TNF","C","D1","0","TNF",0,2,2,0,0,0
"639","D1C_0H_03_Cell_CP_70_IFN","C","D1","0","IFN",2,0,2,0,0,0
"640","D1C_0H_03_Cell_CP_70_TNF","C","D1","0","TNF",2,3,5,0,0,0
"641","D1C_0H_03_Cell_CP_71_IFN","C","D1","0","IFN",0,1,1,0,0,0
"642","D1C_0H_03_Cell_CP_71_TNF","C","D1","0","TNF",1,2,3,0,0,0
"645","D1C_0H_03_Cell_CP_73_IFN","C","D1","0","IFN",0,1,1,0,0,0
"647","D1C_0H_03_Cell_CP_74_IFN","C","D1","0","IFN",0,3,3,0,0,0
"648","D1C_0H_03_Cell_CP_74_TNF","C","D1","0","TNF",2,7,9,0,0,0
"649","D1C_0H_03_Cell_CP_75_IFN","C","D1","0","IFN",2,2,4,0,0,0
"651","D1C_0H_03_Cell_CP_76_IFN","C","D1","0","IFN",7,1,8,0,0,0
"652","D1C_0H_03_Cell_CP_76_TNF","C","D1","0","TNF",2,0,2,0,0,0
"653","D1C_0H_03_Cell_CP_77_IFN","C","D1","0","IFN",1,1,2,0,0,0
"656","D1C_0H_03_Cell_CP_78_TNF","C","D1","0","TNF",13,3,16,0,0,0
"657","D1C_0H_03_Cell_CP_8_IFN","C","D1","0","IFN",0,1,1,0,0,0
"658","D1C_0H_03_Cell_CP_8_TNF","C","D1","0","TNF",1,0,1,5,0,5
"659","D1C_0H_03_Cell_CP_80_IFN","C","D1","0","IFN",0,1,1,4,0,4
"660","D1C_0H_03_Cell_CP_80_TNF","C","D1","0","TNF",6,11,17,5,0,5
"661","D1C_0H_03_Cell_CP_81_IFN","C","D1","0","IFN",2,1,3,0,0,0
"662","D1C_0H_03_Cell_CP_81_TNF","C","D1","0","TNF",0,1,1,0,0,0
"663","D1C_0H_03_Cell_CP_82_IFN","C","D1","0","IFN",1,0,1,0,0,0
"667","D1C_0H_03_Cell_CP_84_IFN","C","D1","0","IFN",3,0,3,4,0,4
"668","D1C_0H_03_Cell_CP_84_TNF","C","D1","0","TNF",6,9,15,0,0,0
"669","D1C_0H_03_Cell_CP_85_IFN","C","D1","0","IFN",1,6,7,0,0,0
"670","D1C_0H_03_Cell_CP_85_TNF","C","D1","0","TNF",6,26,32,5,0,5
"674","D1C_0H_03_Cell_CP_88_TNF","C","D1","0","TNF",2,3,5,0,0,0
"675","D1C_0H_03_Cell_CP_89_IFN","C","D1","0","IFN",0,1,1,0,0,0
"676","D1C_0H_03_Cell_CP_89_TNF","C","D1","0","TNF",1,3,4,0,0,0
"679","D1C_0H_03_Cell_CP_90_IFN","C","D1","0","IFN",0,4,4,10,0,10
"680","D1C_0H_03_Cell_CP_90_TNF","C","D1","0","TNF",6,18,24,0,0,0
"681","D1C_0H_03_Cell_CP_91_IFN","C","D1","0","IFN",3,0,3,0,0,0
"682","D1C_0H_03_Cell_CP_91_TNF","C","D1","0","TNF",2,4,6,0,0,0
"683","D1C_0H_03_Cell_CP_92_IFN","C","D1","0","IFN",0,2,2,0,0,0
"684","D1C_0H_03_Cell_CP_92_TNF","C","D1","0","TNF",1,3,4,0,0,0
"685","D1C_0H_03_Cell_CP_93_IFN","C","D1","0","IFN",0,0,0,7,0,7
"686","D1C_0H_03_Cell_CP_93_TNF","C","D1","0","TNF",2,2,4,0,0,0
"691","D1C_0H_03_Cell_CP_96_IFN","C","D1","0","IFN",1,0,1,4,0,4
"696","D1C_0H_03_Cell_CP_99_TNF","C","D1","0","TNF",1,1,2,0,0,0
"697","D1C_0H_04_Cell_CP_100_IFN","C","D1","0","IFN",3,1,4,0,0,0
"698","D1C_0H_04_Cell_CP_100_TNF","C","D1","0","TNF",1,3,4,0,0,0
"699","D1C_0H_04_Cell_CP_101_IFN","C","D1","0","IFN",0,3,3,0,0,0
"700","D1C_0H_04_Cell_CP_101_TNF","C","D1","0","TNF",0,3,3,0,0,0
"701","D1C_0H_04_Cell_CP_102_IFN","C","D1","0","IFN",0,5,5,0,0,0
"702","D1C_0H_04_Cell_CP_102_TNF","C","D1","0","TNF",0,4,4,0,0,0
"705","D1C_0H_04_Cell_CP_104_IFN","C","D1","0","IFN",1,1,2,0,0,0
"706","D1C_0H_04_Cell_CP_104_TNF","C","D1","0","TNF",0,1,1,0,0,0
"707","D1C_0H_04_Cell_CP_11_IFN","C","D1","0","IFN",1,1,2,0,0,0
"708","D1C_0H_04_Cell_CP_11_TNF","C","D1","0","TNF",2,2,4,0,0,0
"709","D1C_0H_04_Cell_CP_12_IFN","C","D1","0","IFN",0,1,1,0,0,0
"710","D1C_0H_04_Cell_CP_12_TNF","C","D1","0","TNF",0,1,1,0,0,0
"711","D1C_0H_04_Cell_CP_13_IFN","C","D1","0","IFN",1,2,3,0,0,0
"712","D1C_0H_04_Cell_CP_13_TNF","C","D1","0","TNF",1,3,4,0,0,0
"713","D1C_0H_04_Cell_CP_14_IFN","C","D1","0","IFN",1,6,7,0,0,0
"714","D1C_0H_04_Cell_CP_14_TNF","C","D1","0","TNF",0,8,8,0,0,0
"715","D1C_0H_04_Cell_CP_15_IFN","C","D1","0","IFN",1,2,3,0,0,0
"716","D1C_0H_04_Cell_CP_15_TNF","C","D1","0","TNF",1,2,3,0,0,0
"717","D1C_0H_04_Cell_CP_18_IFN","C","D1","0","IFN",1,6,7,0,0,0
"718","D1C_0H_04_Cell_CP_18_TNF","C","D1","0","TNF",0,8,8,0,0,0
"720","D1C_0H_04_Cell_CP_19_TNF","C","D1","0","TNF",0,1,1,0,0,0
"721","D1C_0H_04_Cell_CP_20_IFN","C","D1","0","IFN",1,6,7,4,0,4
"722","D1C_0H_04_Cell_CP_20_TNF","C","D1","0","TNF",4,7,11,0,0,0
"723","D1C_0H_04_Cell_CP_21_IFN","C","D1","0","IFN",1,2,3,0,0,0
"724","D1C_0H_04_Cell_CP_21_TNF","C","D1","0","TNF",0,3,3,0,0,0
"725","D1C_0H_04_Cell_CP_22_IFN","C","D1","0","IFN",0,6,6,0,0,0
"726","D1C_0H_04_Cell_CP_22_TNF","C","D1","0","TNF",1,5,6,0,0,0
"727","D1C_0H_04_Cell_CP_23_IFN","C","D1","0","IFN",2,7,9,6,0,6
"728","D1C_0H_04_Cell_CP_23_TNF","C","D1","0","TNF",4,7,11,8,0,8
"729","D1C_0H_04_Cell_CP_24_IFN","C","D1","0","IFN",0,9,9,0,0,0
"730","D1C_0H_04_Cell_CP_24_TNF","C","D1","0","TNF",1,10,11,0,0,0
"731","D1C_0H_04_Cell_CP_25_IFN","C","D1","0","IFN",2,1,3,0,0,0
"732","D1C_0H_04_Cell_CP_25_TNF","C","D1","0","TNF",2,4,6,0,0,0
"733","D1C_0H_04_Cell_CP_26_IFN","C","D1","0","IFN",2,5,7,0,0,0
"734","D1C_0H_04_Cell_CP_26_TNF","C","D1","0","TNF",1,7,8,0,0,0
"735","D1C_0H_04_Cell_CP_29_IFN","C","D1","0","IFN",1,3,4,5,0,5
"736","D1C_0H_04_Cell_CP_29_TNF","C","D1","0","TNF",1,2,3,6,0,6
"737","D1C_0H_04_Cell_CP_30_IFN","C","D1","0","IFN",2,1,3,0,0,0
"738","D1C_0H_04_Cell_CP_30_TNF","C","D1","0","TNF",2,3,5,0,0,0
"739","D1C_0H_04_Cell_CP_31_IFN","C","D1","0","IFN",2,7,9,0,0,0
"740","D1C_0H_04_Cell_CP_31_TNF","C","D1","0","TNF",1,9,10,0,0,0
"741","D1C_0H_04_Cell_CP_33_IFN","C","D1","0","IFN",0,2,2,4,0,4
"742","D1C_0H_04_Cell_CP_33_TNF","C","D1","0","TNF",1,1,2,5,0,5
"743","D1C_0H_04_Cell_CP_34_IFN","C","D1","0","IFN",0,4,4,3,5,8
"744","D1C_0H_04_Cell_CP_34_TNF","C","D1","0","TNF",2,3,5,7,0,7
"745","D1C_0H_04_Cell_CP_35_IFN","C","D1","0","IFN",1,0,1,0,0,0
"746","D1C_0H_04_Cell_CP_35_TNF","C","D1","0","TNF",0,1,1,0,0,0
"747","D1C_0H_04_Cell_CP_36_IFN","C","D1","0","IFN",0,4,4,0,0,0
"748","D1C_0H_04_Cell_CP_36_TNF","C","D1","0","TNF",0,5,5,0,0,0
"749","D1C_0H_04_Cell_CP_37_IFN","C","D1","0","IFN",0,5,5,0,0,0
"750","D1C_0H_04_Cell_CP_37_TNF","C","D1","0","TNF",0,5,5,0,0,0
"751","D1C_0H_04_Cell_CP_38_IFN","C","D1","0","IFN",2,4,6,0,0,0
"752","D1C_0H_04_Cell_CP_38_TNF","C","D1","0","TNF",2,5,7,0,0,0
"753","D1C_0H_04_Cell_CP_39_IFN","C","D1","0","IFN",1,1,2,0,0,0
"754","D1C_0H_04_Cell_CP_39_TNF","C","D1","0","TNF",0,2,2,0,0,0
"756","D1C_0H_04_Cell_CP_40_TNF","C","D1","0","TNF",1,0,1,0,0,0
"757","D1C_0H_04_Cell_CP_41_IFN","C","D1","0","IFN",0,1,1,0,0,0
"758","D1C_0H_04_Cell_CP_41_TNF","C","D1","0","TNF",0,2,2,0,0,0
"759","D1C_0H_04_Cell_CP_42_IFN","C","D1","0","IFN",1,1,2,0,0,0
"760","D1C_0H_04_Cell_CP_42_TNF","C","D1","0","TNF",1,2,3,0,0,0
"761","D1C_0H_04_Cell_CP_43_IFN","C","D1","0","IFN",6,11,17,10,9,19
"762","D1C_0H_04_Cell_CP_43_TNF","C","D1","0","TNF",4,11,15,14,11,25
"763","D1C_0H_04_Cell_CP_44_IFN","C","D1","0","IFN",0,1,1,0,0,0
"764","D1C_0H_04_Cell_CP_44_TNF","C","D1","0","TNF",0,2,2,0,0,0
"765","D1C_0H_04_Cell_CP_46_IFN","C","D1","0","IFN",0,5,5,0,0,0
"766","D1C_0H_04_Cell_CP_46_TNF","C","D1","0","TNF",0,7,7,0,0,0
"767","D1C_0H_04_Cell_CP_47_IFN","C","D1","0","IFN",0,6,6,0,0,0
"768","D1C_0H_04_Cell_CP_47_TNF","C","D1","0","TNF",0,6,6,0,0,0
"769","D1C_0H_04_Cell_CP_48_IFN","C","D1","0","IFN",1,3,4,0,0,0
"770","D1C_0H_04_Cell_CP_48_TNF","C","D1","0","TNF",1,4,5,0,0,0
"771","D1C_0H_04_Cell_CP_49_IFN","C","D1","0","IFN",1,7,8,5,0,5
"772","D1C_0H_04_Cell_CP_49_TNF","C","D1","0","TNF",1,6,7,0,0,0
"773","D1C_0H_04_Cell_CP_50_IFN","C","D1","0","IFN",2,3,5,0,0,0
"774","D1C_0H_04_Cell_CP_50_TNF","C","D1","0","TNF",2,3,5,0,0,0
"775","D1C_0H_04_Cell_CP_52_IFN","C","D1","0","IFN",1,1,2,0,0,0
"776","D1C_0H_04_Cell_CP_52_TNF","C","D1","0","TNF",1,1,2,0,0,0
"777","D1C_0H_04_Cell_CP_53_IFN","C","D1","0","IFN",0,1,1,0,0,0
"778","D1C_0H_04_Cell_CP_53_TNF","C","D1","0","TNF",0,1,1,0,0,0
"779","D1C_0H_04_Cell_CP_54_IFN","C","D1","0","IFN",0,1,1,0,0,0
"780","D1C_0H_04_Cell_CP_54_TNF","C","D1","0","TNF",0,2,2,0,0,0
"781","D1C_0H_04_Cell_CP_56_IFN","C","D1","0","IFN",0,2,2,0,0,0
"782","D1C_0H_04_Cell_CP_56_TNF","C","D1","0","TNF",0,2,2,0,0,0
"783","D1C_0H_04_Cell_CP_57_IFN","C","D1","0","IFN",1,2,3,0,0,0
"784","D1C_0H_04_Cell_CP_57_TNF","C","D1","0","TNF",1,2,3,0,0,0
"785","D1C_0H_04_Cell_CP_58_IFN","C","D1","0","IFN",0,2,2,0,0,0
"786","D1C_0H_04_Cell_CP_58_TNF","C","D1","0","TNF",0,2,2,0,0,0
"787","D1C_0H_04_Cell_CP_59_IFN","C","D1","0","IFN",1,3,4,0,0,0
"788","D1C_0H_04_Cell_CP_59_TNF","C","D1","0","TNF",1,3,4,0,0,0
"789","D1C_0H_04_Cell_CP_60_IFN","C","D1","0","IFN",1,2,3,6,5,11
"790","D1C_0H_04_Cell_CP_60_TNF","C","D1","0","TNF",1,5,6,8,0,8
"791","D1C_0H_04_Cell_CP_61_IFN","C","D1","0","IFN",0,1,1,0,0,0
"792","D1C_0H_04_Cell_CP_61_TNF","C","D1","0","TNF",0,1,1,0,0,0
"793","D1C_0H_04_Cell_CP_62_IFN","C","D1","0","IFN",3,7,10,0,0,0
"794","D1C_0H_04_Cell_CP_62_TNF","C","D1","0","TNF",1,8,9,0,0,0
"797","D1C_0H_04_Cell_CP_64_IFN","C","D1","0","IFN",0,8,8,0,0,0
"798","D1C_0H_04_Cell_CP_64_TNF","C","D1","0","TNF",0,8,8,0,0,0
"799","D1C_0H_04_Cell_CP_65_IFN","C","D1","0","IFN",0,3,3,0,0,0
"800","D1C_0H_04_Cell_CP_65_TNF","C","D1","0","TNF",0,3,3,0,0,0
"801","D1C_0H_04_Cell_CP_66_IFN","C","D1","0","IFN",1,1,2,0,0,0
"802","D1C_0H_04_Cell_CP_66_TNF","C","D1","0","TNF",1,1,2,0,0,0
"805","D1C_0H_04_Cell_CP_69_IFN","C","D1","0","IFN",2,7,9,0,0,0
"806","D1C_0H_04_Cell_CP_69_TNF","C","D1","0","TNF",2,3,5,0,0,0
"807","D1C_0H_04_Cell_CP_70_IFN","C","D1","0","IFN",0,1,1,11,0,11
"808","D1C_0H_04_Cell_CP_70_TNF","C","D1","0","TNF",0,2,2,12,0,12
"809","D1C_0H_04_Cell_CP_71_IFN","C","D1","0","IFN",2,1,3,12,9,21
"810","D1C_0H_04_Cell_CP_71_TNF","C","D1","0","TNF",0,2,2,16,11,27
"811","D1C_0H_04_Cell_CP_72_IFN","C","D1","0","IFN",0,1,1,0,0,0
"812","D1C_0H_04_Cell_CP_72_TNF","C","D1","0","TNF",0,1,1,0,0,0
"813","D1C_0H_04_Cell_CP_73_IFN","C","D1","0","IFN",0,4,4,0,0,0
"814","D1C_0H_04_Cell_CP_73_TNF","C","D1","0","TNF",0,4,4,0,0,0
"815","D1C_0H_04_Cell_CP_74_IFN","C","D1","0","IFN",2,7,9,0,0,0
"816","D1C_0H_04_Cell_CP_74_TNF","C","D1","0","TNF",1,7,8,0,0,0
"817","D1C_0H_04_Cell_CP_75_IFN","C","D1","0","IFN",1,1,2,8,8,16
"818","D1C_0H_04_Cell_CP_75_TNF","C","D1","0","TNF",4,6,10,9,7,16
"819","D1C_0H_04_Cell_CP_77_IFN","C","D1","0","IFN",2,2,4,0,0,0
"820","D1C_0H_04_Cell_CP_77_TNF","C","D1","0","TNF",2,3,5,0,0,0
"821","D1C_0H_04_Cell_CP_78_IFN","C","D1","0","IFN",1,12,13,0,0,0
"822","D1C_0H_04_Cell_CP_78_TNF","C","D1","0","TNF",1,8,9,7,0,7
"823","D1C_0H_04_Cell_CP_79_IFN","C","D1","0","IFN",2,2,4,5,0,5
"824","D1C_0H_04_Cell_CP_79_TNF","C","D1","0","TNF",2,2,4,6,0,6
"825","D1C_0H_04_Cell_CP_8_IFN","C","D1","0","IFN",1,2,3,0,0,0
"826","D1C_0H_04_Cell_CP_8_TNF","C","D1","0","TNF",1,4,5,0,0,0
"827","D1C_0H_04_Cell_CP_80_IFN","C","D1","0","IFN",3,1,4,0,0,0
"828","D1C_0H_04_Cell_CP_80_TNF","C","D1","0","TNF",2,1,3,0,0,0
"829","D1C_0H_04_Cell_CP_81_IFN","C","D1","0","IFN",0,4,4,0,0,0
"830","D1C_0H_04_Cell_CP_81_TNF","C","D1","0","TNF",0,6,6,0,0,0
"831","D1C_0H_04_Cell_CP_82_IFN","C","D1","0","IFN",2,1,3,0,0,0
"832","D1C_0H_04_Cell_CP_82_TNF","C","D1","0","TNF",1,2,3,0,0,0
"833","D1C_0H_04_Cell_CP_83_IFN","C","D1","0","IFN",0,1,1,0,0,0
"834","D1C_0H_04_Cell_CP_83_TNF","C","D1","0","TNF",0,1,1,0,0,0
"835","D1C_0H_04_Cell_CP_84_IFN","C","D1","0","IFN",2,3,5,0,0,0
"836","D1C_0H_04_Cell_CP_84_TNF","C","D1","0","TNF",1,3,4,0,0,0
"837","D1C_0H_04_Cell_CP_85_IFN","C","D1","0","IFN",2,10,12,0,0,0
"838","D1C_0H_04_Cell_CP_85_TNF","C","D1","0","TNF",2,10,12,0,0,0
"839","D1C_0H_04_Cell_CP_86_IFN","C","D1","0","IFN",0,1,1,0,0,0
"840","D1C_0H_04_Cell_CP_86_TNF","C","D1","0","TNF",0,1,1,0,0,0
"841","D1C_0H_04_Cell_CP_87_IFN","C","D1","0","IFN",0,4,4,0,0,0
"842","D1C_0H_04_Cell_CP_87_TNF","C","D1","0","TNF",0,4,4,0,0,0
"843","D1C_0H_04_Cell_CP_88_IFN","C","D1","0","IFN",0,3,3,9,8,17
"844","D1C_0H_04_Cell_CP_88_TNF","C","D1","0","TNF",0,0,0,12,11,23
"845","D1C_0H_04_Cell_CP_89_IFN","C","D1","0","IFN",0,3,3,0,0,0
"846","D1C_0H_04_Cell_CP_89_TNF","C","D1","0","TNF",0,3,3,0,0,0
"847","D1C_0H_04_Cell_CP_9_IFN","C","D1","0","IFN",0,1,1,0,0,0
"848","D1C_0H_04_Cell_CP_9_TNF","C","D1","0","TNF",1,1,2,0,0,0
"849","D1C_0H_04_Cell_CP_90_IFN","C","D1","0","IFN",0,1,1,0,0,0
"850","D1C_0H_04_Cell_CP_90_TNF","C","D1","0","TNF",0,1,1,0,0,0
