"","IFNG","TNF","Donor","timepoint","quadrant","NA"
"417","1920.15478515625","5385.8955078125","D1","1h","double_producer","KO"
"418","3210.13061523438","10594.7353515625","D1","1h","double_producer","KO"
"419","3207.27612304688","1599.87658691406","D1","1h","double_producer","KO"
"420","3117.44921875","10023.7080078125","D1","1h","double_producer","KO"
"421","1611.67749023438","554.296569824219","D1","1h","double_producer","KO"
"422","5579.44287109375","10583.1640625","D1","1h","double_producer","KO"
"423","1962.90185546875","6318.07421875","D1","1h","double_producer","KO"
"424","2149.49926757812","3924.39379882812","D1","1h","double_producer","KO"
"425","2467.94018554688","4590.93798828125","D1","1h","double_producer","KO"
"426","2194.22119140625","28573.544921875","D1","1h","double_producer","KO"
"427","1728.52368164062","1549.1669921875","D1","1h","double_producer","KO"
"428","4033.59423828125","25715.85546875","D1","1h","double_producer","KO"
"429","3605.603515625","14602.0146484375","D1","1h","double_producer","KO"
"430","4627.94970703125","26960.603515625","D1","1h","double_producer","KO"
"431","3300.65771484375","9687.9677734375","D1","1h","double_producer","KO"
"432","2472.85546875","7244.5107421875","D1","1h","double_producer","KO"
"433","5049.01806640625","9250.4296875","D1","1h","double_producer","KO"
"434","2581.07470703125","7900.423828125","D1","1h","double_producer","KO"
"435","1657.05053710938","9038.56640625","D1","1h","double_producer","KO"
"436","2851.87084960938","7474.02001953125","D1","1h","double_producer","KO"
"437","3186.82495117188","9998.9111328125","D1","1h","double_producer","KO"
"438","4229.58642578125","3152.16918945312","D1","1h","double_producer","KO"
"439","2717.53686523438","19746.5703125","D1","1h","double_producer","KO"
"440","5545.69384765625","20597.341796875","D1","1h","double_producer","KO"
"441","1616.66784667969","11630.203125","D1","1h","double_producer","KO"
"442","2001.57434082031","15950.5400390625","D1","1h","double_producer","KO"
"443","2517.10571289062","17897.822265625","D1","1h","double_producer","KO"
"444","4475.5615234375","37935.1484375","D1","1h","double_producer","KO"
"445","1930.66284179688","20879.271484375","D1","1h","double_producer","KO"
"446","1956.98803710938","10489.3857421875","D1","1h","double_producer","KO"
"447","3044.93823242188","6522.8125","D1","1h","double_producer","KO"
"448","5001.14990234375","7409.84423828125","D1","1h","double_producer","KO"
"449","4854.90185546875","21176.763671875","D1","1h","double_producer","KO"
"450","2670.65625","10051.376953125","D1","1h","double_producer","KO"
"451","3014.46044921875","26324.775390625","D1","1h","double_producer","KO"
"452","2785.40209960938","22028.146484375","D1","1h","double_producer","KO"
"453","2471.28637695312","10054.6962890625","D1","1h","double_producer","KO"
"454","1950.15844726562","1425.52404785156","D1","1h","double_producer","KO"
"455","2227.37622070312","5691.81689453125","D1","1h","double_producer","KO"
"456","2416.56909179688","7759.9921875","D1","1h","double_producer","KO"
"457","2177.84399414062","11133.646484375","D1","1h","double_producer","KO"
"458","5111.767578125","43951.95703125","D1","1h","double_producer","KO"
"459","1832.86120605469","3497.37426757812","D1","1h","double_producer","KO"
"460","2668.888671875","27291.646484375","D1","1h","double_producer","KO"
"461","4901.33642578125","6272.9951171875","D1","1h","double_producer","KO"
"462","2705.9404296875","2106.37866210938","D1","1h","double_producer","KO"
"463","1862.64343261719","3037.90844726562","D1","1h","double_producer","KO"
"464","2421.90673828125","2455.79907226562","D1","1h","double_producer","KO"
"465","1974.59521484375","5527.6884765625","D1","1h","double_producer","KO"
"466","6292.3369140625","16144.9140625","D1","1h","double_producer","KO"
"467","1852.28601074219","10030.208984375","D1","1h","double_producer","KO"
"468","2574.21411132812","10844.6591796875","D1","1h","double_producer","KO"
"469","2451.7861328125","13966.830078125","D1","1h","double_producer","KO"
"470","3501.51293945312","17308.837890625","D1","1h","double_producer","KO"
"471","1787.27282714844","9590.609375","D1","1h","double_producer","KO"
"472","2583.96069335938","15544.451171875","D1","1h","double_producer","KO"
"473","1826.59362792969","8999.61328125","D1","1h","double_producer","KO"
"474","3501.83032226562","6719.93017578125","D1","1h","double_producer","KO"
"475","2186.91821289062","4938.11474609375","D1","1h","double_producer","KO"
"476","2014.93212890625","6881.82861328125","D1","1h","double_producer","KO"
"477","2926.31713867188","5643.0498046875","D1","1h","double_producer","KO"
"478","2774.82666015625","10448.875","D1","1h","double_producer","KO"
"479","1703.13635253906","21617.072265625","D1","1h","double_producer","KO"
"480","2367.8154296875","8233.1064453125","D1","1h","double_producer","KO"
"481","3014.82470703125","14573.8662109375","D1","1h","double_producer","KO"
"482","2181.18188476562","1512.58288574219","D1","1h","double_producer","KO"
"483","1941.07897949219","1849.19384765625","D1","1h","double_producer","KO"
"484","4561.8837890625","20406.546875","D1","1h","double_producer","KO"
"485","1981.62353515625","11299.2353515625","D1","1h","double_producer","KO"
"486","2052.548828125","4783.451171875","D1","1h","double_producer","KO"
"487","2106.82104492188","9975.71875","D1","1h","double_producer","KO"
"488","7093.9345703125","19400.998046875","D1","1h","double_producer","KO"
"489","1713.53234863281","3971.28271484375","D1","1h","double_producer","KO"
"490","1888.66711425781","1505.74304199219","D1","1h","double_producer","KO"
"491","4633.92333984375","16680.5625","D1","1h","double_producer","KO"
"492","3455.1630859375","11492.4375","D1","1h","double_producer","KO"
"493","2372.583984375","1422.61877441406","D1","1h","double_producer","KO"
"494","4079.95141601562","29346.376953125","D1","1h","double_producer","KO"
"495","3068.69604492188","8852.638671875","D1","1h","double_producer","KO"
"496","2541.93579101562","6906.55859375","D1","1h","double_producer","KO"
"497","1741.30810546875","4105.06005859375","D1","1h","double_producer","KO"
"498","4984.3310546875","27300.517578125","D1","1h","double_producer","KO"
"499","2171.04931640625","6575.5732421875","D1","1h","double_producer","KO"
"500","2845.81079101562","5481.4873046875","D1","1h","double_producer","KO"
"501","2634.5498046875","5666.69970703125","D1","1h","double_producer","KO"
"502","2273.40576171875","12724.7119140625","D1","1h","double_producer","KO"
"503","3861.1357421875","19652.927734375","D1","1h","double_producer","KO"
"504","2173.01416015625","4574.4189453125","D1","1h","double_producer","KO"
"505","1809.04943847656","10324.060546875","D1","1h","double_producer","KO"
"506","5712.9921875","32865.32421875","D1","1h","double_producer","KO"
"507","2502.31665039062","17819.048828125","D1","1h","double_producer","KO"
"508","7900.712890625","20503.6640625","D1","1h","double_producer","KO"
"509","5299.06982421875","30315.478515625","D1","1h","double_producer","KO"
"510","1909.06213378906","10448.9755859375","D1","1h","double_producer","KO"
"511","2115.8115234375","3748.8125","D1","1h","double_producer","KO"
"512","3314.78466796875","12731.8046875","D1","1h","double_producer","KO"
"513","2105.26196289062","8319.1640625","D1","1h","double_producer","KO"
"514","5210.5751953125","21514.193359375","D1","1h","double_producer","KO"
"515","2781.25756835938","953.373962402344","D1","1h","double_producer","KO"
"516","2568.8134765625","27143.287109375","D1","1h","double_producer","KO"
"517","3370.36694335938","2023.21203613281","D1","1h","double_producer","KO"
"518","2692.24853515625","4004.75341796875","D1","1h","double_producer","KO"
"519","2454.87841796875","1082.23986816406","D1","1h","double_producer","KO"
"520","3597.830078125","13744.0576171875","D1","1h","double_producer","KO"
"521","3074.00830078125","3097.19677734375","D1","1h","double_producer","KO"
"522","2175.13208007812","12660.1162109375","D1","1h","double_producer","KO"
"523","3767.8486328125","18710.970703125","D1","1h","double_producer","KO"
"524","3373.61669921875","4661.7294921875","D1","1h","double_producer","KO"
"525","1772.83874511719","14313.708984375","D1","1h","double_producer","KO"
"526","2748.16259765625","4895.82373046875","D1","1h","double_producer","KO"
"527","2644.11059570312","27854.708984375","D1","1h","double_producer","KO"
"528","5974.966796875","52314.4921875","D1","1h","double_producer","KO"
"529","3657.11010742188","9353.3740234375","D1","1h","double_producer","KO"
"530","3724.1962890625","5849.94287109375","D1","1h","double_producer","KO"
"531","2201.4892578125","9057.0615234375","D1","1h","double_producer","KO"
"532","1942.08984375","10480.509765625","D1","1h","double_producer","KO"
"533","4669.63232421875","3477.7529296875","D1","1h","double_producer","KO"
"534","1643.60180664062","24702.587890625","D1","1h","double_producer","KO"
"535","2292.66577148438","1995.69873046875","D1","1h","double_producer","KO"
"536","3147.12939453125","19906.39453125","D1","1h","double_producer","KO"
"537","3224.41845703125","7497.10791015625","D1","1h","double_producer","KO"
"538","2973.12084960938","13625.2724609375","D1","1h","double_producer","KO"
"539","3900.07836914062","17216.9765625","D1","1h","double_producer","KO"
"540","2914.96850585938","8524.73828125","D1","1h","double_producer","KO"
"541","4302.08203125","24250.986328125","D1","1h","double_producer","KO"
"542","1850.517578125","10803.9052734375","D1","1h","double_producer","KO"
"543","2230.51489257812","659.532897949219","D1","1h","double_producer","KO"
"544","2127.60766601562","7654.6103515625","D1","1h","double_producer","KO"
"545","2104.53759765625","13120.8642578125","D1","1h","double_producer","KO"
"546","4640.05908203125","8420.203125","D1","1h","double_producer","KO"
"547","3443.68872070312","10102.6630859375","D1","1h","double_producer","KO"
"548","3342.66528320312","18617.544921875","D1","1h","double_producer","KO"
"549","1673.779296875","3748.56030273438","D1","1h","double_producer","KO"
"550","2472.05395507812","24987.79296875","D1","1h","double_producer","KO"
"551","3572.76538085938","23089.80078125","D1","1h","double_producer","KO"
"552","5905.84423828125","23016.134765625","D1","1h","double_producer","KO"
"553","4463.77294921875","8403.638671875","D1","1h","double_producer","KO"
"554","4805.06787109375","21998.359375","D1","1h","double_producer","KO"
"555","3241.50439453125","6264.27880859375","D1","1h","double_producer","KO"
"556","1686.19677734375","14959.287109375","D1","1h","double_producer","KO"
"557","2221.076171875","10120.4267578125","D1","1h","double_producer","KO"
"558","2320.43212890625","12297.0078125","D1","1h","double_producer","KO"
"559","2166.9208984375","1844.35388183594","D1","1h","double_producer","KO"
"560","2468.197265625","8176.12255859375","D1","1h","double_producer","KO"
"561","1667.01000976562","3170.04833984375","D1","1h","double_producer","KO"
"562","3402.2705078125","27832.037109375","D1","1h","double_producer","KO"
"563","4067.70556640625","13156.814453125","D1","1h","double_producer","KO"
"564","2693.60815429688","9769.677734375","D1","1h","double_producer","KO"
"565","3088.7861328125","38500.1953125","D1","1h","double_producer","KO"
"566","1671.82360839844","3527.5478515625","D1","1h","double_producer","KO"
"567","1959.4453125","4777.01025390625","D1","1h","double_producer","KO"
"568","4016.1318359375","4124.01953125","D1","1h","double_producer","KO"
"569","3074.30834960938","3133.32983398438","D1","1h","double_producer","KO"
"570","2782.57861328125","18824.173828125","D1","1h","double_producer","KO"
"571","1928.41357421875","949.687377929688","D1","1h","double_producer","KO"
"572","1995.02392578125","9447.306640625","D1","1h","double_producer","KO"
"573","2554.6318359375","9600.2666015625","D1","1h","double_producer","KO"
"574","2921.26928710938","10781.1953125","D1","1h","double_producer","KO"
"575","2430.30224609375","3321.05395507812","D1","1h","double_producer","KO"
"576","2457.08813476562","1204.46435546875","D1","1h","double_producer","KO"
"577","2902.18212890625","9725.765625","D1","1h","double_producer","KO"
"578","3051.84301757812","1625.42504882812","D1","1h","double_producer","KO"
"579","1868.87084960938","12594.1640625","D1","1h","double_producer","KO"
"580","1730.21459960938","12432.7724609375","D1","1h","double_producer","KO"
"581","3106.2451171875","5159.38134765625","D1","1h","double_producer","KO"
"582","2954.23461914062","2147.76147460938","D1","1h","double_producer","KO"
"583","1926.74377441406","8256.802734375","D1","1h","double_producer","KO"
"584","4128.88671875","5457.1552734375","D1","1h","double_producer","KO"
"585","2152.19921875","3564.529296875","D1","1h","double_producer","KO"
"586","5066.35693359375","4750.158203125","D1","1h","double_producer","KO"
"587","7099.99365234375","2574.70532226562","D1","1h","double_producer","KO"
"588","2997.26440429688","18362.029296875","D1","1h","double_producer","KO"
"589","5283.28271484375","13789.9111328125","D1","1h","double_producer","KO"
"590","1749.24572753906","2301.49877929688","D1","1h","double_producer","KO"
"591","2814.3798828125","3630.32641601562","D1","1h","double_producer","KO"
"592","3780.04711914062","6969.8232421875","D1","1h","double_producer","KO"
"593","1759.5498046875","2581.08227539062","D1","1h","double_producer","KO"
"594","1868.83203125","11041.7158203125","D1","1h","double_producer","KO"
"595","1781.99560546875","3636.83740234375","D1","1h","double_producer","KO"
"596","4192.61279296875","17712.1328125","D1","1h","double_producer","KO"
"597","2131.76782226562","4386.28759765625","D1","1h","double_producer","KO"
"598","1703.92614746094","9361.1376953125","D1","1h","double_producer","KO"
"599","2205.33325195312","11840.828125","D1","1h","double_producer","KO"
